CODE,DESCRIPTION
2308,RHODIUM RESOURCES PTE LTD
2309,RIONA LTD
2311,UAB GRAND RICE COMPANY
2313,KARACHI GYMKHANA
2315,DAVIS TRADING CO LTD
2316,NOREX TRADE EOOD
2319,CORN FLOUR MILLING MACHINE PQ
2320,UAB LAUKINIA VAKARAI
2322,"LC#LC/01/030/103  $2,685,000.00 RUSSIAN OR UKRAINE MILLING WHEAT"
2323,SARL PRIMA FOOD
2324,GLOBAL FOODS GROUP INC
2326,"LC#1254SLCPUS143314  $2,712,500.00 RUSSIAN OR UKRAINE MILLING WHEAT"
2327,"LC#1254SLCPUS135614  $2,662,500.00 UKRAINE / RUSSIAN MILLING WHEAT"
2329,ASIA CASH & CARRY INC
2332,ROBOT GENERAL TRADING CO D.O.O
2333,SYED SHAHAB HIKMAT (DHA GOLF CLUB)
2334,"LIMITED LIABILITY COMPANY ""ZOVNISHTORGRESURS"""
2335,LC#14INSU0115-00084
2337,"LC#LC/01/030/110  $78,952.50  SUMITOMO POLYPROPYLENE BLOCK COPOLYMER AW564"
2338,BY SALE GHARO (BRAN UNIT)
2339,"LC#LCU/01/030/115  $141,570.00 PETROGULF POLYMERS DMCC"
2341,"LC#LCU/01/030/117  $142,560.00 PETROGULF POLYMERS DMCC"
2342,TRANSPORTATION EXPENSE (PADDY/RICE BILTIES)
2343,HMBL WHEAT IMPORT FINANCE (LOAN)
2345,"LC#LCU/01/030/118  $70,290.00 PETROGULF POLYMERS DMCC"
2346,GOOD HOPE ENTERPRISES
2349,MEGAMARKET PVT LTD
2351,JUHO CO. LTD
2352,ZEIN BROTHERS & CO
2355,EVERGREEN (Z) LIMITED
2356,LLP COMPANY AS-AN
2358,OTIS MCALLISTER CHILE S.A
2360,RESMUHLE BRUNNEN
2361,SCHEPENS & CO NV
2362,SHENZHEN LIANYIMIYE LIMITED
2364,SONKO SPOLKA Z.O.O
2366,SHIELDBROOK TRADE LLP
2368,INTERMILL HOLDINGS LIMITED
2370,ADC SA
2372,CHEVRON PAKISTAN LIMITED
2374,LC 15IAC0115-00007 (SABIC) $166320 PMC
2375,LC 15IAC0115-00008 (SABIC) $83160 PMC
2377,LC 15IAC0115-00009 (SABIC) $ 102960 PMC
2378,LC/01/030/132 (PPD) PMC $ 51480
2380,LC/01/030/128  (PPD) PMC $90585
2381,WHEAT EXPORT PURCHASE/EXP  AC (PUNJAB FOODS LHR)
2383,JABBAR STEEL INDUSTRY
2384,LC-15IAC0115-00011 (DCI) PMC $27572.50
2385,"LC/01/030/137 (PPD) PMC $272,250.00"
2387,"LC/01/030/138 (PPD) PMC $ 99,000"
2388,LC/01/030/140 (PPD) PMC $45450+35200+24007.5
2390,LANDSIDE SOLUTION PVT LTD.
2246,FE-25/MM LOAN HABIB BANK LTD
2247,FE-25/MM SONERI BANK LTD
2249,FE-25/MM/EFS HABIB METROPOLITAN BANK LTD
2250,PAKISTAN CABLES LTD
2251,MUHAMMAD OIL TRADERS
2253,FUTURE TECH LUBRICANT
2254,NKR ENGINEERING (PVT) LTD
2255,SHAFI GLUCO CHEM (PVT) LTD
2256,TULIP POLY BAG INDUSTRIES (PVT) LTD
2258,"LC#14INSU0115-00023  ¿ 45,000.00 USED & OLD GAS GENERATING SET - 1400 KW & 64 KW"
2260,"LC#14IUNU9001008113 $ 186,986.25 SUMITOMO (SINGAPORE)"
2261,WHITE PEARL JUTE MILLS
2262,"LC#14INSU0115-00029 COLOR SORTER - MODEL: R7L ( $80,000.00  X 2.00)"
2264,MAF HYPERMARKETS PAKISTAN PVT. LTD.
2265,"LC#14INSU0115-00034  $13,000.00 COATED CALCIUM CARBONATE"
2266,DHABEJI GS AGRI FARM MADINA COL - 35 ACRE
2267,"LC#14IUNU9001008112 $ 568,012.50 SABIC   (SAUDI ARABIA)"
2268,"LC#14IUNU9001008113 $ 186,986.25 SUMITOMO (SINGAPORE)"
2269,WATER CHARGES (H.O)
2270,"LC#14IUNU9001008469 $113,355  (SUMITOMO (SINGAPORE))"
2271,"LC# 14IUNU9001008470 $ 151,470 (SUMITOMO (SINGAPORE)"
2272,"LC#14IUNU9001008468  $153,450.00 (SUMITOMO (SINGAPORE)"
2273,"LC#14IAC0115-00043  $76,725.00 (SUMITOMO POLYPROPYLENE FY4012E)"
2274,"LC#14IAC0115-00044  $37,372.50  (SUMITOMO POLYPROPYLENE H101T"
2275,APPLIED FACTORY OVER HEAD
2276,APPLIED FINANCIAL COST
2277,COMMISSION ON EXPORT SALE REMITTED
2278,WHEAT FLOUR MILLS
2282,AMC INTERNATIONAL DMCC
2431,MAKRO K & K SP. Z.O.O
2432,DISTRIBUTOR OBAID TRADERS
2818,DISTRIBUTOR UAN TRADERS
2819,PPH KROS SP.Z.O.O
2820,DISTRIBUTOR BISMILLAH TRADER
2821,DISTRIBUTOR AHMAD BROTHERS
2823,DISTRIBUTOR HAWARSA DISTRIBUTION NETWARK
2824,AL NASL GENERAL TRADING LLC
2825,MANOJ BROKER
2828,LCU/01/030/252  PMC PETROGLF $111870
2829,LCU/01/030/253 PMC PETROGULF
2831,INNER MONGOLIA GLINT PHARMACEUTICAL CO LTD
2832,DARAZ.PK (MUGHAL SALE AC)
2834,LC 17INSU0115-00040 CALCIUM $22410 EURO PLAST
2835,LC/01/030/255 PETROGULF $175972 PMC
2837,PJ & SONS
2838,BABA PA A/C
2839,ASIM SALEEM
2840,PATAGONIA S.A
2841,ODO EKOLINE GROUP
2843,LC/01/030/256 PMC $116820 PETROGULF
2845,LC/01/030/258 PMC $173745 PETROGULF
2846,LC/01/030/260 PMC PERTOGLF $85016 HMBL
2848,LC/01/030/262 PMC PETROGULF $87244 HMBL
2849,EURL SIRMA FOOD
2851,SHEIKHUPURA FAIR PRICE SHOP
2853,RUBEX PETROLEUM INTERNATIONAL
2854,SODA ENTERPRISES
2856,JUBILEE GENERAL/LIFE INSURANCE CO LTD
2858,ALLIED BANK ISLAMIC 0020048934070014 DHA -IV
2859,DISTRIBUTION SAKO ET FILS SA
2860,DISTRIBUTOR MUSKAN TRADER
2861,DISTRIBUTOR SHAHBAZ TRADER
2862,ABDUL HAYEE
2864,LC-1254ULCPUS202817 VINMAR PMC $147262
2865,CHOBARA GS-2 LAYYAH RICE UNIT 50% INVESTMENT (JV-TAUQEER) YR-2018
2867,FURQAN BABA
2868,DISTRIBUTOR AYAN TRADERS
2869,BABEK COMPANY
2870,S & S ENTERPRISES
2871,HILALIUM & SONS LIMITED
2872,HANGZHOU FUYICANG RICE
2873,LC/01/030/265 PETROGULF PMC $58905
2874,LC/01/030/266 PETROGULF PMC $124740
2875,LC/01/030/267 PETROGULF PMC $63607
2876,MALIR INAYAT SCHOOL C/O ZAHID SB.
2877,ZAFAR BROKER
2878,JIANGSU TAKAI IMP & EXP CO LTD
2879,GUANZHOU GRAIN GROUP CO LTD
2880,USAMA CATERING SERVICE
2881,BEACH LUXURY
2882,B&H GROUP (H.K) LTD
2883,LC/01/030/268 PETRGULF $66577 PMC
2884,LC/01/030/269 PETRGULF $133650 PMC
2885,SHANGHAI JINFENGYU CEREALS INSDUSTRY CO LTD
2886,FOODCONSULTS (PVT) LTD.
2887,REGENT PLAZA HOTEL & CONVENTION CENTRE
2888,YIXING XINZHUANG GRAIN AND OK MANGEMENT
2889,TARTU MILLS AS
2890,HAINAN GRAIN AND OIL TRADING CO
2891,VR TRADING MADAGASCAR
2892,TRIUMPH COMMODITIES PTE LTD - INDONESIA
2893,XIAMEN B&H CO LTD CHINA
2894,AHCOF INTERNATIONAL DEVELOPMENT CO LTD - CHINA
2895,BIRYANI CENTER
2896,WHEAT FREIGHT (BILTIES)
2897,UMAR TRADE
2898,GASTON S.R.O - GERMANY
2899,GUANGZHOU EASY RICE CO LTD - CHINA
2900,SALT & PAPPER VILLAGE
2901,LIBERTY ENTERPRISES WHOLE SALE
2902,AL GHURAIR FOODS LLC - SRILANKA
2903,MUDASSER C/O LUCKY FEED
2904,ZAHID HUSSAIN
2905,MANDI HOUSE
2211,"LC#13INSC0115-00103   $37,125.00  SUMITOMO (SINGAPORE)"
2212,"LC#13INSC0115-00104  $35,392.50  SUMITOMO (SINGAPORE)"
2215,"LC#13INSC0115-00106  $36,877.50 SUMITOMO (SINGAPORE)"
2214,"LC#13INSC0115-00105  $35,268.75 SUMITOMO (SINGAPORE)"
2216,SUPER SINDH
2217,POWER TECH COMPUTER & SECURITY PRODUCTS
2219,"LC#IMP-LC-LC-DA-40010002002305  $222,750.00 SABIC   (SAUDI ARABIA)"
2220,TAUQEER PADDY COMMISSION-SHP
2221,PADDY PURCHASE/STOCKS CHOKE AZAM (LAYYAH1)
2222,LC MARGIN
2223,AHMED CHEMICAL CO
2225,STANDARD BOARD (PVT) LTD (MDF GLUE)
2226,"LC#40010002002306  $111,375.00 SABIC   (SAUDI ARABIA)"
2228,"LC#40010002002324  $111,375.00  SUMITOMO (SINGAPORE)"
2229,"LC#40010002002327 $72,888.75 SUMITOMO (SINGAPORE)"
2230,"LC#40010002002329  $148,500.00  SABIC   (SAUDI ARABIA)"
2232,KASCO CHEMICAL
2233,SABBY GROUP OF PAKISTAN (STEVDORE)
2237,MARKUP PAYABLE SONERI BANK
2236,EMAAR APARTMENT
2238,"LC#40010002002347  $148,500.00 (SUMITOMO (SINGAPORE)"
2239,MIJOKUM & COMPANY (WAX & CHEMICAL)
2241,"LC#14IAC0115-00008  $75,982.50 (SUMITOMO (SINGAPORE)"
2243,"LC#1254ULCCPUS07214  $75,982.50 (SUMITOMO (SINGAPORE)"
2244,WES CO INTERNATIONAL (PRIVATE) LIMITED
2279,LC#14IAC0115-00054
2169,"LC#13IAC0115-00033   $289,080.00   SABIC   (SAUDI ARABIA)"
2170,MARKUP PAYABLE MCB (NIB) BANK
2171,DEFENCE RAYA GOLF & COUNTRY CLUB - LHR HOUSE/LAND
2173,WHEAT LOCAL PURCHASE CONTROL AC
2174,"LC#13IAC0115-00034   $35,145.00   SUMITOMO (SINGAPORE)"
2176,"LC#13IAC0115-00041  $35,640.00  SUMITOMO (SINGAPORE)"
2177,"LC#13INSU0115-00043  $266,910.00  PADDY DRYER (SHEKHUPURA)"
2178,"LC#13INSU0115-00044  $159,790.00 PADDY DRYER (GHARO)"
2180,"LC#13IAC0115-00050  $107,291.25 (SUMITOMO (SINGAPORE)"
2181,PMC TRADING  (S.TAX)
2182,"LC#13INSU0115-00051  $284,310.00  (MACHINE PARTS (SILOS)"
2184,"LC#13INSU0115-00052  ¿ 14,462.57 (BUHLER)"
2186,NANDO'S PAKISTAN (PVT.) LTD.
2187,LC#1254SLCCPUS07913 (SINGLE MACHINE FOR RICE MILL)
2188,"LC#13IAC0115-00059 $ 71,280 (SUMITOMO (SINGAPORE))"
2189,"LC#13IAC0115-00060 $ 111,251.25 (SUMITOMO (SINGAPORE))"
2191,"LC#13INSU0115-00065  $137,160.00 (MACHINERIES FOR RICE BRAN EXTRUDING)"
2192,ENGRO EXIMPT AGRIPRODUCTS (PVT.) LTD.
2193,"LC#13IAC0115-00069  $36,011.25  SUMITOMO (SINGAPORE)"
2195,KASHEEF BROTHERS - GST AC (BILAL)
2196,"LC#13IAC0115-00071  $73,012.50  SUMITOMO (SINGAPORE)"
2197,"LC#13IAC0115-00072  $34,897.50  SUMITOMO (SINGAPORE)"
2198,"LC#13IAC0115-00081  $148,500.00  SUMITOMO (SINGAPORE)"
2200,"LC#13IAC0115-00083 $26,250 QUALITY MINERALS PUBLIC CO.LTD"
2201,"LC#13IAC0115-00085  $71,280.00  SUMITOMO (SINGAPORE)"
2203,"LC#13IAC0115-00090  $75,735.00  SUMITOMO (SINGAPORE)"
2204,WHEAT LOCAL SALE RECEIVABLES (IMPORT)
2205,SHUT OUT CARGO
2207,"LC#13IAC0115-00099  $227,205.00 SABIC   (SAUDI ARABIA)"
2208,"LC#13IAC0115-00100  $26,000.00 QUALITY MINERALS PUBLIC CO.LTD"
2234,FAUJI AKBAR PORTIA (FAP) STEVEDORE
2052,KAMRAN ENTERPRISES - SELICA GEL
2053,MDF LHR (BUTT)RECEIVED
2054,DATARI INTERNATIONAL (BY SALE)
2056,"LC#LCU/01/030/76  $72,765.00 (SUMITOMO (SINGAPORE)"
2057,SONERI BANK LTD
2058,OSNAK (K) LTD
2059,GTC- CASH AC (FTT$)
2062,"LC#13IAC0115-00017  $24,000.00  (SUMITOMO (SINGAPORE))"
2063,W.I.TAX ON DEDUCTED BRKERAGE COMMISSION
2065,WELL LUBRICANT MARKETING
2066,ERF I & II MCB BANK LTD
2067,ABASTOS TELENO S.A. DE C.V
2068,ABDUL RAHMAN SUHAIL FOR GENERAL TRADING
2071,AFRICOM LDA
2073,AGROCORP INTERNATIONAL PTE LTD
2075,AL ATTAS FOR TRADE & MARKETING CO. LTD
2078,AL-MARHABA LIMITED
2080,AMEROPA ASIA PTE LTD
2082,APEX COMMODITIES LIMITED
2083,ARDIX SPOL S.R.O
2086,AZINOR INTERCONTINENTAL LDA
2088,BEST FOODS INC
2090,BOMBAY BAZAAR CO LTD
2091,BOURJEILY CO. SARL
2092,BROTHERAN RAHIMI AHMADI LTD
2094,CABO VERDE IMPORTE LDA
2096,CARGILL INTERNATIONAL TRADING PTE LTD
2098,"CENTRO ABARROTERO DEL BAJIO, S.A. DE C.V."
2100,CHYE CHOON FOODS PRIVATE LIMITED
2102,COMPANIA GENERAL DE VEVERES S.A. DE C.V.
2103,FAHD COMMODITIES
2106,GRANOS Y SEMILLAS DE MEXICO S.A DE C.V
2108,HAMID AL KABOOS
2110,HOUSE OF SPICES
2111,HWA HUAT LIVESTOCK INDUSTRIES SDN BHD
2115,INTER-UNITED ENTERPRISES PTE LTD
2116,INTRAWEST EXPORTS LTD
2117,JAMANIS SDN BHD
2118,JASSANI GENERAL TRADING LTD
2119,KINEPIC SUPPLIERS CO LTD
2120,KUPIEC SP.Z.O.O
2121,LA FOOD S.R.O
2122,"LIMITED LIABILITY COMPANY ""MISTRAL TRADING"""
2123,"LLC ""ART-BISNES  PLUS"""
2124,LUCKY EAGLE LLC
2125,M/S HUSSEIN MOHAMED HUSSEIN HELWA (HELWA TRADE)
2126,MACKIE BUILDING MATERIAL LTD
2127,MALAYAN FLOUR MILLS BERHAD
2128,MERRY INTERNATIONAL TRADE CO LTD
2129,MIAD GENERAL TRADING L.L.C
2130,MLEKOMA SP.Z.O.O
2131,MOI INTERNATIONAL (SINGAPORE) PTE LTD
2132,MOLDAGROPRODUCT LTD
2133,N J DEBAHY AND CO OFF SHORE S.A.L
2134,NATCO FOODS LTD
2135,NOVARO EXPORT CORPORATION
2136,ODO RAKAN KRUPYANOY DOM
2137,OLAM INTERNATIONAL LTD
2138,OM GENERAL TRADING (U) LIMITED
2139,OMAR KASSEM  ALESAYI  MARKETING
2140,OOO AGROTRADE
2141,OOO DARY POLEY
2142,OOO EVROTORG
2143,OOO OPTPRODTORG
2144,OOO RESURS
2145,ORIX ENTERPRISES LTD
2146,OSTINDO INTERNATIONAL PTY LTD
2147,PETER CREMER (SINGAPORE) GMBH
2149,POMONA EPISAVEURS
2150,PROVISIONES DE XALAPA S.A. DE C.V
2152,PT AROMA MEGA SARI
2154,QURESHI FOODSTUFF TRADING LLC
2156,ROL RYZ SP. Z.O.O
2158,SEBARANG FLOUR MILL SDN. BHD.
2160,TANTUS TRADING
2161,TBA SUNTRA B.V
2163,TOMAG TOMASZ MATUSZEWSKI
2165,UNIGRAIN ESTABLISHMENT (PTE) LTD
2167,WESTERN RICE MILLS LTD
1075,EVEREST INTERNATIONAL (PRIVATE) LIMITED
925,"LC#ULC/IBSHF/10/087 $131,175  (PMC) BAFL"
926,"LC#ULC/IBSHF/10/120 $284,625.00 (PMC) BAFL"
927,"LC-FLC 13680-10 (UBL) $121,275.00 (SUMITOMO)"
928,"LC-FLC 13681-10 (UBL) $175,848.75  (SUMITOMO)"
929,MUSTUFA BAWANI- BYSALE
931,"LC-FLC 14035-10 (UBL)  $158,400.00 (SUMITOMO)"
932,"LC-FLC-14034-10 (UBL) $114,840.00  (SUMITOMO)"
933,PMC- IBRAHIM KASUMBI
934,"LC-FLC-14354-10 (UBL) $ 373,230.00 (SAUDI ARABIA)"
936,"LC#0054/10  $525,195 (SABIC)"
937,"LC#ULC/IBSHF/10/128 $ 124,245   (SAUDI ARABIA)"
938,AHSAN BROKER
939,TAUQEER - OTHERS (FOB)
941,"LC-FLC-14934-10  £280,000 ( CLOUR SORTING MACHINE"
942,RICE POLISH SALES
943,ERF I & II HABIB METROPOLITAN BANK LTD
945,"LC#1014620220 $125,482.50 (SABIC)"
946,"LC#10IAU0115/00020/10  $125,235.00  (PMC)"
947,"LC#10IAU0115/00023/10  $250,470.00  (PMC)"
949,"LC#ULC/IBSHF/10/212  $95,040.00   (PMC)"
950,"LC#ULC/IBSHF/10/213   $66,082.50    (PMC)"
951,LC#52 (HMB)
952,LC#53 (HMB)
953,ARSHAD LOAN AC
954,CASH RICE GHARO.
956,"LC#1016380220  $61,627.50  (PMC)"
957,"LC#1016210220  $154,687.50  (PMC)"
958,"LC#1017610220  $159,390.00 (PMC)"
964,DUBAI ISLAMIC BANK
965,SPORTS EXPENSES (CRICKET)
961,"LC#10IAU0115/00036  $93,620.00 (PMC)"
962,PASSCO WHEAT PURCHASE A/C
963,DANESH KUMAR
966,NEW HAMPSHIRE INSURANCE CO (AIG)
967,D-35 PQ (PP UNIT PLOT & BUILDING)
968,HIGH YIELD MY BANK LTD AC#145546-041
969,HABIB INSURANCE CO LTD.
970,EXPORT RECEIVABLE (WHEAT)
971,WHEAT SALE (LOCAL TRANSFER FLOUR MILL)
972,ERF I & II DUBAI ISLAMIC BANK
973,MARKUP PAYABLE DIB
974,PROGRESSIVE FUMIGATION CORPORATION
975,ATM INDUSTRIES (PVT) LTD
976,"LC#11IAC0115/00007  $64,845.00 SUMITOMO"
977,WHEAT POOL MM/MESKAY/CONWIL PAYABLE
978,"LC#11IAC0115/00012  $293,535.00  (SABIC)"
979,15% SURCHARGE ON WHT
980,EFU INSURANCE CO LTD
981,CORN PURCHASES (TAUQEER)
982,"LC#11IAC0115/00022 $82,170"
983,"LC#11IAC0115/00021 $84,645"
984,"LC#INSU0115/00019  $29,500.00  (SHANGHAI)"
985,NADEEM ALAM
986,HYDER ALI & CO.
987,NOMAN TRADERS - PP
988,LC#ILCISF1108460220
989,WHEAT FLOUR SALE
990,WHEAT FLOUR COST OF SALE
991,"LC#11INSU0115/00032  $36,011.25"
992,"LC#11INSU0115/00033  $129,813.75"
993,"LC#11INSU0115/00034  $286,110.00"
994,"LC#11IAC0115/00035  $72,022.50"
995,"LC#11IAC0115/00036  $65,340.00"
996,ZAKAT ACCOUNT
997,CORN LOCAL PURCHASES CONTROL A/C (PQ)
998,"LC#11INSU0115/00039  $149,985 BASELL INT'L TRADING FZE"
999,"LC#11IAC0115/00040  $115,830.00 (SABIC)"
1000,"LC#11IAC0115/00041  $115,830.00 (SABIC)"
1001,"LC#11IAC0115/00043  $137,610.00  (SUMITOMO)"
1002,"LC#11IAC0115/00044  $154,440.00  (SUMITOMO)"
1003,Z AND S AC
1005,"LC#11IAC0115/00047  $43,890.00 (QATAR PETROCHEMICAL CO.LTD)"
1006,"LC#11IAC0115/00048  $69,300.00 ( SUMITOMO (SINGAPORE))"
1008,"LC#11IAC0115/00046  $ 279,180 (SABIC)"
1009,PDC  A/C SECURITY DEPOSIT(REFUNDABLE)
1010,FAYSAL BANK LTD A/C#330-137982003
1011,HBL A/C # 07867900946403
1013,SHEIKHUPURA IRRI-6
1014,PADDY CREDITORS (PURCHASES) GHAROO (IRRI & OTHERS)
1016,"LC#11INSU0115/00052  $14,125 (CALCIUM CARBONATE)"
1017,"LC#11IAC0115/00053  $72,765 (SUMITOMO)"
1019,SB GRAIN
1020,MARKUP PAYABLE FAYSAL BANK
1022,CLOSE GHAZANFER AGHA
1024,ERF I & II FAYSAL BANK LTD
1025,"LC#11IAC0115/00060  $67,815  SUMITOMO (SINGAPORE)"
1027,"LC#11IAC0115/00061  $97,267.50  SUMITOMO (SINGAPORE)"
1028,"LC#11IAC0115/00059  $67,815.00  SUMITOMO (SINGAPORE)"
1029,"LC#11IAC0115/00058  $119,542.50  SUMITOMO (SINGAPORE)"
1030,"LC#11IAC0115/00063  $133,650 (SABIC)"
1031,"LC#11IAC0115/00064  $62,865 (SABIC)"
1033,ABED AL KAREEM
1035,"AGRO K&K, UKRAIN"
1037,CHANDRA STORE
1039,COOMERCIO AND INVEATIMATOR LDA
1041,GEOLIN IMPORTERS LTD
1042,GLOBAL FOOD HOLAND
1044,HINTAYA TRADING CO
1046,HONEST GENERAL TRADING
1048,IQBAL LABOR CONTRACTOR PQ
1050,KITUI FLOUR MILLS LTD
1052,LES ALIMENTS DAINTY FOODS A DIVISION OF MRRM (CANADA) INC
1054,MARANIK CO LTD ARMENIA
1056,NUTAGRA RESIDENCE
1058,"OYMOILAS, GF, FINLAND"
1060,R&R IMPORTERS & DISTRIBUTER
1062,S.R.AGENCY
1065,SHERGAR S.P.R.L BELGIUM
1066,STATE TRADING CO MARITIUS
1068,TANTUS TRADING
1070,"TOMAG TOMASZ MATUSZEWSKI, POLAND"
1072,VEERAPEN
1074,WILSON TRADING CO
1106,"LC#12IAC0115-00023  $71,775 (SABIC)"
1107,"LC#12IAC0115-00025  $224,235.00 SUMITOMO (SINGAPORE)"
1108,"LC#12IAC0115-00026  $145,282.50 SUMITOMO (SINGAPORE)"
1109,"LC#12IAC0115-00027  $143,055.00 SUMITOMO (SINGAPORE)"
1110,"LC#12IAC0115-00029  $80,000.00 (SANDING MACHINE TYPE COMBI 4.4/130)"
1113,LOUIS DREYFUS COMMODITIES
1111,PT.BUDI SUBUR TANINDO
1112,FTA FOOD SOLUTIONS PTY LTD
1114,PADIBERAS NASIONAL BERHAD
1115,YU LUEN HONG TRADING CO
1116,J.P. BEEMSTERBOER FOOD TRADERS
1117,MJENGO LTD
1118,INDIAN STORE
1119,BAZZY INTERNATIONAL COMPANY LTD
1120,CEREAL PRODUCTS TRADE LTD
1121,"LC#12IAC0115-00038  $152,460.00 SUMITOMO (SINGAPORE)"
1122,"LC#12IAC0115-00039  $111,375.00 SUMITOMO (SINGAPORE)"
1123,CONCORDIA AGRITRADING PTE LTD
1124,S.P.L. LTD
1125,MJENGO LTD
1126,WHEAT STOCKS AT SHEIKHUPURA
1127,"LC#CITULCM125050302  $188,100.00  (SABIC)"
1130,P-04- PLOT/BUILDING BCLSA/SWIZ.P.Q (MAY-2012)
1128,MCB AC #1001645 DEFENCE STADIUM BR
1129,"LC#12IAC0115-00040  $74,250 (SUMITOMO)"
1131,"LC#12INSU0115-00041  $27,500.00 (COATED CALCIUM CARBONATE GRADE AC171)"
1132,"LC#LCU/01/030/65  $65,835.00 (SABIC)"
1133,"LC#LCU/01/030/64  $176,962.50 (SABIC)"
1134,"LC#12IAC0115-00043  $134,640.00 (SUMITOMO SINGAPORE)"
1135,"LC#12IAC0115-00044  $98,010.00  (SUMITOMO )"
1136,"LC#12IAC0115-00045   $167,310.00   (SUMITOMO )"
1137,HASCOL PETROLEUM LTD
1138,"LC#CITULCM125050508  $63,360.00 (SABIC)"
1139,"LC#CITULCM125050509  $194,535.00  (SABIC)"
1140,"LC#12IAC0115-00049  $31,185.00 (SUMITOMO)"
1141,"LC#12IAC0115-00050  $30,690.00  (SUMITOMO)"
1142,"LC#12IAC0115-00051  $143,575.00 (SUMITOMO)"
1143,TOP STEP
2001,COFCO INTERNATIONAL (BEIJING) LTD
1144,IMRAN BROKER OTHERS
2002,SWEDISH FINE RICE & FOOD AB
2003,SAUDI HYPER MARKETS CO. CARREFOUR
2004,KRISH COMMODITIES LTD
2005,ALIS RICE EXPORT (FZE)
2006,HUSSEIN MOHAMED HUSSEIN HELWA (HELWA TRADE)
2007,R.B INTERNATIONAL
2010,"LC#1254ULCCPUS44212  $168,300.00 SABIC   (SAUDI ARABIA)"
2008,IRFAN NOMAN BERNAS (PVT.) LTD.
2009,"LC#12IAC0115-00059  $95,163.75 SUMITOMO (SINGAPORE)"
2011,CORN EXPORT RECEIVABLE
2012,"LC#CITULCM125050709  $65,835.00  (SUMITOMO (SINGAPORE)"
2013,"LC#12INSU0115-00063  $17,001.60 (MEDIUM DENSITY FIBREBOARD TSS 3.8MM)"
2015,LC#12INSU0115-00064 (SHANGHAI EAST BEST FOREIGN TRADE)
2016,WHEAT STOCKS
2017,"LC#CITULCM125050804  $68,805.00 (SUMITOMO)"
2019,CHOKE AZAM (LAYYAH1) RICE TRANSFER GS AC (IRRI-6)
2021,"LC#12IAC0115-00074   $218,295.00  (SUMITOMO)"
2022,"LC#12INSU0115-00076  $17,001.60  MEDIUM DENSITY FIBREBOARD TSS 3.8MM"
2023,WHEAT ADVANCE RAJAN PUR
2024,"LC#CITULCM125050808   $70,290.00  (SUMITOMO)"
2025,SAAD TECHNICAL - GHARO MDF
2027,CHOKE AZAM (LAYYAH1) RICE TRANSFER GS AC (OTHERS)
2029,MM PLOT ACCOUNT
2031,"LC#12IAC0115-00084  $35,268.75 SUMITOMO (SINGAPORE)"
2032,AL MEHRAN CHEMICALS
2033,"LC#12INSU0115-00087  $56,672.00 (EVERGREEN FIBREBOARD BERHAD)"
2034,"LC#12INSU0115-00089  $26,000 CAOTED CALCIUM CARBONATE GRADE AC171"
2036,"LC#12IAC0115-00091  $33,783.75 SUMITOMO (SINGAPORE)"
2037,"LC#12IAC0115-00092  $70,290.00  SUMITOMO (SINGAPORE)"
2038,BARDANA SALE (OTHER PARTIES)
2039,IS.TECHNOFAB
2041,"LC#0525ILC007596  $90,000 (COLOR SORTER - MODEL: R7)"
2042,"LC#25 (72412)   $108,405.00  (SABIC)"
2044,"LC#27 (72612)  $104,692.50  (SABIC)"
2045,HARRIS BROTHERS
2047,"LC#1254ULCCPUS72612  $108,405.00 (SABIC)"
2048,"LC#1254ULCCPUS72412  $108,405.00 (SABIC)"
2049,"LC#1254ULCCPUS72512  $104,692.50  (SABIC)"
2051,"LC#CITULCN125051280  $207,900.00  (SABIC)"
1078,ERF I & II HABIB BANK LIMITED
1079,"LC#11IAC0115/00067  $135,630 (SABIC)"
1080,"LC#11IAC0115/00068  $135,630 (SABIC)"
1081,"LC#11IAC0115/00069  $172,136.25 SUMITOMO (SINGAPORE)"
1082,"LC#11IAC0115/00070  $64,350 SUMITOMO (SINGAPORE)"
1083,THE BANK OF PUNJAB A/C#BTA0015410007
1085,"LC#11IAC0115/00074 SUMITOMO  $61,875.00"
1086,"LC#11IAC0115/00075 SUMITOMO  $118,552.50"
1087,"LC#11IAC0115/00076 SUMITOMO  $123,750.00"
1088,DHA PH-8 (DIRECETORS PLOTS)(FSLPLOT 303/1 )
1090,LC#12IAC0115-00002 PMC SUMITOMO $62370
1091,LC#12IAC0115-00003 PMC SUMITOMO $62370
1092,LC#12IAC0115-00005 PMC SUMITOMO $91327.5
1093,LC#12INSU0115/00009 CALCIUM $27750
1095,LC-12IAC0115-00011PMC SABIC $69300
1096,SALEEM MUSTUFA (OTHERS)
1097,SALEEM SIALKOT
1099,LC-12IAC0115-00017 SUMITOMO 66577.50
1100,LC-12IAC0115-00018 SUMITOMO $141570
1101,LC-12IAC0115-00019 SUMITOMO $70785
1102,"LC#12IAC0115-00020  $215,325  (SABIC)"
1104,SHAKEEL SHK (OTHERS)
1105,"LC#12IAC0115-00022  $143,550 (SABIC)"
2114,INTERNATIONAL COMMITTEE OF THE RED CROSS (ICRC)
5403,LC-0054LCS240240 MCB LONGI SOLAR 3600 PCS 580W $267K
5404,LC/01/030/1463 HMB LONGI SOLAR 3600 PCS 580W $267K
5405,LC/01/030/1464 HMB LONGI SOLAR 3600 PCS 580W $267K
